video,frame,timestamp,nickname,confidence
v2.mp4,5075,203.0,家琪,0.7790811154427979
v2.mp4,5080,203.2,Ash,0.7772137806410321
v2.mp4,5085,203.4,2Ling,0.7864347520033449
v2.mp4,5090,203.6,CK,0.7946742592897924
v2.mp4,5095,203.8,Michelle,0.7906982106159324
v2.mp4,5100,204.0,Liu 哥,0.7744985752835489
v2.mp4,5105,204.2,Miko,0.7950655623368308
v2.mp4,5110,204.4,Miko,0.7886170431421013
v2.mp4,5115,204.6,阿蛋,0.7860729374965539
v2.mp4,5120,204.8,Miko,0.782312199226638
v2.mp4,5125,205.0,Jolin,0.7901427706141088
v2.mp4,5130,205.2,CK,0.7781364796110576
v2.mp4,5135,205.4,露髀,0.796878961425435
v2.mp4,5140,205.6,Jade Chan,0.7784015779937001
v2.mp4,5145,205.8,CK,0.7901873712577916
v2.mp4,5150,206.0,Miko,0.7765081154425463
v2.mp4,5155,206.2,筠兒,0.769974308816929
v2.mp4,5160,206.4,Miko,0.775836101898005
v2.mp4,5165,206.6,Miko,0.786587905246035
v2.mp4,5170,206.8,Kinki,0.7764901659728667
v2.mp4,5175,207.0,Miko,0.7908009691796883
v2.mp4,5180,207.2,露髀,0.7786259220407913
v2.mp4,5185,207.4,Miko,0.7848965530496852
v2.mp4,5190,207.6,WINKA,0.7954011223904216
v2.mp4,5195,207.8,阿 bee,0.772957424453415
v2.mp4,5200,208.0,鐵鐵,0.7800366917941608
v2.mp4,5205,208.2,馬欣,0.7907524918366226
v2.mp4,5210,208.4,CK,0.7767408015061523
v2.mp4,5215,208.6,莎莎,0.777603684394131
v2.mp4,5220,208.8,Zoe,0.7831838112141795
v2.mp4,5225,209.0,2Ling,0.7711412718411473
v2.mp4,5230,209.2,CK,0.7724532755403399
v2.mp4,5235,209.4,May May,0.7744354695386627
v2.mp4,5240,209.6,Zoe,0.7838317040458714
v2.mp4,5245,209.8,米線,0.7761871430424232
v2.mp4,5250,210.0,Emi,0.7775362989350474
v2.mp4,5255,210.2,Miko,0.7929720395278428
v2.mp4,5260,210.4,Jolin,0.7832214456441372
v2.mp4,5265,210.6,暐翹,0.7914217595547443
v2.mp4,5270,210.8,阿 Mic,0.7828836083723946
v2.mp4,5275,211.0,Miko,0.7749581194702024
v2.mp4,5280,211.2,So Ching,0.783799120104943
v2.mp4,5285,211.4,莎莎,0.7902865149249697
v2.mp4,5290,211.6,露髀,0.7930617553618435
v2.mp4,5295,211.8,阿蛋,0.7820680027844894
v2.mp4,5300,212.0,穎蕎,0.7739348641872522
v2.mp4,5305,212.2,阿蛋,0.7837070113788828
v2.mp4,5310,212.4,CK,0.7885517740953368
v2.mp4,5315,212.6,Stella,0.7831696318366894
v2.mp4,5320,212.8,3 妹,0.7744218882746985
v2.mp4,5325,213.0,Carina,0.7851532180787536
v2.mp4,5330,213.2,2Ling,0.7769844099699356
v2.mp4,5335,213.4,Stella,0.78848908406529
v2.mp4,5340,213.6,Emi,0.7740232236712016
v2.mp4,5345,213.8,Liu 哥,0.7692594799755182
v2.mp4,5350,214.0,蘇菲,0.7890460116497514
v2.mp4,5355,214.2,方方,0.7807908003992504
v2.mp4,5360,214.4,露髀,0.798329638368434
v2.mp4,5365,214.6,Winkie,0.7859696041101061
v2.mp4,5370,214.8,芯駖,0.7932077043740525
v2.mp4,5375,215.0,阿 Wing,0.7800464513372457
v2.mp4,5380,215.2,方方,0.7720410701846668
v2.mp4,5385,215.4,Caca,0.772494187789007
v2.mp4,5390,215.6,Candy,0.7780688020142377
v2.mp4,5395,215.8,露髀,0.786364112612803
v2.mp4,5400,216.0,Ariel,0.7846894693691143
v2.mp4,5405,216.2,鉦貽,0.7774446257564277
v2.mp4,5410,216.4,Tania,0.7954238670084749
v2.mp4,5415,216.6,米線,0.7755534027373088
v2.mp4,5420,216.8,Miko,0.7902721230915288
v2.mp4,5425,217.0,阿 Yo,0.7826726370522608
v2.mp4,5430,217.2,Ivy So,0.7892565321684225
v2.mp4,5435,217.4,Zoe,0.7670494580988325
v2.mp4,5440,217.6,阿蛋,0.7960744869919569
v2.mp4,5445,217.8,Kinki,0.7759085603690716
v2.mp4,5450,218.0,Ashi,0.7782849762001607
v2.mp4,5455,218.2,So Ching,0.7761036337354791
v2.mp4,5460,218.4,小砂,0.7842608771283764
v2.mp4,5465,218.6,Zoe,0.7757428797599145
v2.mp4,5470,218.8,阿 bee,0.7827767435475969
v2.mp4,5475,219.0,Carmina,0.7909714798386203
v2.mp4,5480,219.2,東東,0.7776637236069215
v2.mp4,5485,219.4,Ivy So,0.7830909768236455
v2.mp4,5490,219.6,So Ching,0.7793128017837745
v2.mp4,5495,219.8,Liu 哥,0.7774938908781245
v2.mp4,5500,220.0,Candy,0.7855429231323635
v2.mp4,5505,220.2,Miko,0.7792409755085334
v2.mp4,5510,220.4,Sica,0.7762507289921405
v2.mp4,5515,220.6,Miko,0.7838022966696813
v2.mp4,5520,220.8,阿蛋,0.7936238960415274
v2.mp4,5525,221.0,Miko,0.7826153791894208
v2.mp4,5530,221.2,Day,0.783018490395256
v2.mp4,5535,221.4,Ariel,0.7866691719787657
v2.mp4,5540,221.6,Zoe,0.7850575678515609
v2.mp4,5545,221.8,Miko,0.7879186942229087
v2.mp4,5550,222.0,露髀,0.7804043331353419
v2.mp4,5555,222.2,阿蛋,0.771571204234151
v2.mp4,5560,222.4,露髀,0.7847767865634001
v2.mp4,5565,222.6,Gao,0.780545671842129
v2.mp4,5570,222.8,方方,0.7844339521737854
v2.mp4,5575,223.0,Sica,0.787612361485187
v2.mp4,5580,223.2,Miko,0.7840461802435386
v2.mp4,5585,223.4,Ada 仔,0.7839189048134994
v2.mp4,5590,223.6,Miko,0.7938136798012615
v2.mp4,5595,223.8,Miko,0.7864995446415924
v2.mp4,5600,224.0,Christine,0.7914529328738256
v2.mp4,5605,224.2,Tania,0.7791760022583555
v2.mp4,5610,224.4,Caca,0.7845830688379481
v2.mp4,5615,224.6,米線,0.7879004745384751
v2.mp4,5620,224.8,莎莎,0.7886336528059018
v2.mp4,5625,225.0,Tania,0.7816840991924859
v2.mp4,5630,225.2,Miko,0.7826710748540943
v2.mp4,5635,225.4,安希婷,0.7728486810721682
v2.mp4,5640,225.6,露髀,0.7825935426788765
v2.mp4,5645,225.8,Ivy So,0.7828697639690575
v2.mp4,5650,226.0,燒賣,0.7885083611868774
v2.mp4,5655,226.2,Miko,0.7989035934713896
v2.mp4,5660,226.4,Emi,0.7887931049406136
v2.mp4,5665,226.6,Miko,0.781456284644873
v2.mp4,5670,226.8,阿蛋,0.8009829155963526
v2.mp4,5675,227.0,嘉嘉,0.7858958812186639
v2.mp4,5680,227.2,Puipui,0.7740770103384154
v2.mp4,5685,227.4,芯駖,0.7812836680553069
v2.mp4,5690,227.6,馬欣,0.7952137794266371
v2.mp4,5695,227.8,Ada 仔,0.7853905222398371
v2.mp4,5700,228.0,Jolin,0.7798801724629048
v2.mp4,5705,228.2,嘉嘉,0.7773346517102682
v2.mp4,5710,228.4,Elka,0.772165980395609
v2.mp4,5715,228.6,Ashi,0.7896945910525833
v2.mp4,5720,228.8,Candy,0.7722241992559916
v2.mp4,5725,229.0,Yoyo,0.7892872626186381
v2.mp4,5730,229.2,Jade Chan,0.7807244365415432
v2.mp4,5735,229.4,Candy,0.7781584166603177
v2.mp4,5740,229.6,露髀,0.7942066954390956
v2.mp4,5745,229.8,Miko,0.787306035715656
v2.mp4,5750,230.0,WINKA,0.779766491861166
v2.mp4,5755,230.2,CK,0.7829884853806525
v2.mp4,5760,230.4,Bubu,0.7793597814153125
v2.mp4,5765,230.6,筠兒,0.7773694611589697
v2.mp4,5770,230.8,Jade Chan,0.7757697027008696
v2.mp4,5775,231.0,Tania,0.7829028835212963
v2.mp4,5780,231.2,Ash,0.7950136378166135
v2.mp4,5785,231.4,鉦貽,0.7770332855068715
v2.mp4,5790,231.6,Miko,0.7997604831400119
v2.mp4,5795,231.8,蘇菲,0.7778446111531752
v2.mp4,5800,232.0,馬欣,0.7787606799632475
v2.mp4,5805,232.2,Liu 哥,0.7841780691473416
v2.mp4,5810,232.4,Miko,0.7839917075223284
v2.mp4,5815,232.6,2Ling,0.7680777332403846
v2.mp4,5820,232.8,莎莎,0.7885513549645458
v2.mp4,5825,233.0,Winkie,0.7801075289524421
v2.mp4,5830,233.2,阿 Yo,0.7766440779699983
v2.mp4,5835,233.4,Sam,0.7889816634323912
v2.mp4,5840,233.6,Marf,0.7832140688722722
v2.mp4,5845,233.8,穎蕎,0.7647281907543119
v2.mp4,5850,234.0,家琪,0.7903687336553119
v2.mp4,5855,234.2,2Ling,0.7873663321508545
v2.mp4,5860,234.4,莎莎,0.7883046219798142
v2.mp4,5865,234.6,嘉嘉,0.7966196691352722
v2.mp4,5870,234.8,Zoe,0.7735381772760891
v2.mp4,5875,235.0,Jade Chan,0.7751922723251188
v2.mp4,5880,235.2,Sica,0.7764328454449835
v2.mp4,5885,235.4,阿 Yo,0.7837307759974539
v2.mp4,5890,235.6,蘇菲,0.7885114506432022
v2.mp4,5895,235.8,Ariel,0.7858783923550848
v2.mp4,5900,236.0,Kay,0.7718333485043827
v2.mp4,5905,236.2,Chloe Au,0.777471910653637
v2.mp4,5910,236.4,阿蛋,0.7883423798632692
v2.mp4,5915,236.6,Kinki,0.7879980536555058
v2.mp4,5920,236.8,阿杰,0.7781271783250069
v2.mp4,5925,237.0,Tania,0.7889286754203992
v2.mp4,5930,237.2,So Ching,0.787251897098474
v2.mp4,5935,237.4,Ika,0.7757045138365911
v2.mp4,5940,237.6,Stella,0.7731906529296549
v2.mp4,5945,237.8,阿蛋,0.7759469951356274
v2.mp4,5950,238.0,Vicky,0.777403040448582
v2.mp4,5955,238.2,舒文,0.7837515519435798
v2.mp4,5960,238.4,Christine,0.7839876546896549
v2.mp4,5965,238.6,Candy,0.7895418364268589
v2.mp4,5970,238.8,Sica,0.794502809105443
v2.mp4,5975,239.0,方方,0.7944735252971284
v2.mp4,5980,239.2,鐵鐵,0.7837528701565138
v2.mp4,5985,239.4,CK,0.7871965169316328
v2.mp4,5990,239.6,Sica,0.7721290052798546
v2.mp4,5995,239.8,蘇菲,0.7799378791738668
v2.mp4,6000,240.0,Day,0.7898578858967032
v2.mp4,6005,240.2,露髀,0.7913302074273223
v2.mp4,6010,240.4,阿 bee,0.7892969473118764
v2.mp4,6015,240.6,阿 bee,0.7860618684601745
v2.mp4,6020,240.8,Miko,0.7888542221106675
v2.mp4,6025,241.0,穎蕎,0.7727029978300808
v2.mp4,6030,241.2,露髀,0.789521712438222
v2.mp4,6035,241.4,露髀,0.7916679628867825
v2.mp4,6040,241.6,Caca,0.7894232067717581
v2.mp4,6045,241.8,東東,0.7757302749268907
v2.mp4,6050,242.0,燒賣,0.7872605921620771
v2.mp4,6055,242.2,阿 J,0.7983301308384101
v2.mp4,6060,242.4,露髀,0.7822626018628316
v2.mp4,6065,242.6,CK,0.7963676678351057
v2.mp4,6070,242.8,Christine,0.7868564995849279
v2.mp4,6075,243.0,Win Win,0.7765660385886479
v2.mp4,6080,243.2,Winkie,0.7886874824050633
v2.mp4,6085,243.4,Ariel,0.7827803775587782
v2.mp4,6090,243.6,穎蕎,0.7898936483784469
v2.mp4,6095,243.8,Kinki,0.7843978450433354
v2.mp4,6100,244.0,Ling,0.7782433647024234
v2.mp4,6105,244.2,阿蛋,0.773523054412401
v2.mp4,6110,244.4,阿蛋,0.7890704534288103
v2.mp4,6115,244.6,Zoe,0.7804996936170299
v2.mp4,6120,244.8,3 妹,0.7854061923706074
v2.mp4,6125,245.0,阿蛋,0.7815704394242424
v2.mp4,6130,245.2,Ace,0.782149528862356
v2.mp4,6135,245.4,嘉嘉,0.786219802815898
v2.mp4,6140,245.6,東東,0.7939622046575996
v2.mp4,6145,245.8,Emi,0.7864668831607491
v2.mp4,6150,246.0,Ivy So,0.7838224973905438
v2.mp4,6155,246.2,Sica,0.7889341039862736
v2.mp4,6160,246.4,Miko,0.7822286331975681
v2.mp4,6165,246.6,Ashi,0.7906751394005201
v2.mp4,6170,246.8,阿 bee,0.7711105151730148
v2.mp4,6175,247.0,露髀,0.7861950378514907
v2.mp4,6180,247.2,阿蛋,0.7858480914054473
v2.mp4,6185,247.4,阿 bee,0.7901980538530246
v2.mp4,6190,247.6,Ivy So,0.7839794658087333
v2.mp4,6195,247.8,Miko,0.7988972802334872
v2.mp4,6200,248.0,Kay,0.7845653680493109
v2.mp4,6205,248.2,Zoe,0.8066834289649374
v2.mp4,6210,248.4,舒文,0.7735397105268648
v2.mp4,6215,248.6,蘇菲,0.7850831351394187
v2.mp4,6220,248.8,阿 bee,0.7793676118974033
v2.mp4,6225,249.0,Zoe,0.7889574669679744
v2.mp4,6230,249.2,方方,0.7717856703931546
v2.mp4,6235,249.4,Winkie,0.7693688649634125
v2.mp4,6240,249.6,阿蛋,0.7826477795458597
v2.mp4,6245,249.8,Sam,0.7784682380952402
v2.mp4,6250,250.0,Kay,0.7827382561452406
v2.mp4,6255,250.2,Sinnie,0.7765802270974496
v2.mp4,6260,250.4,方方,0.7711531982432048
v2.mp4,6265,250.6,阿 bee,0.7835294075733683
v2.mp4,6270,250.8,Tengie,0.7804179467359305
v2.mp4,6275,251.0,阿 J,0.764425769676967
v2.mp4,6280,251.2,方方,0.7759144461489701
v2.mp4,6285,251.4,阿 bee,0.7859525506046746
v2.mp4,6290,251.6,Miko,0.7882639785252447
v2.mp4,6295,251.8,Stella,0.7884252575500522
v2.mp4,6300,252.0,2Ling,0.7881563067702942
v2.mp4,6305,252.2,Kay,0.7775469087949589
v2.mp4,6310,252.4,Caca,0.7892250334617981
v2.mp4,6315,252.6,阿 bee,0.7812524871337214
v2.mp4,6320,252.8,Tania,0.7855045105681228
v2.mp4,6325,253.0,Candy,0.783370565896484
v2.mp4,6330,253.2,嘉嘉,0.7869977223883018
v2.mp4,6335,253.4,Stella,0.7791114730857654
v2.mp4,6340,253.6,CK,0.7905078413962606
v2.mp4,6345,253.8,露髀,0.7806296100059685
v2.mp4,6350,254.0,Day,0.7791848081464647
v2.mp4,6355,254.2,Ling,0.7858790618519618
v2.mp4,6360,254.4,Kay,0.7816180196953946
v2.mp4,6365,254.6,Sam,0.7970404216885373
v2.mp4,6370,254.8,方方,0.7774947170632974
v2.mp4,6375,255.0,2Ling,0.7878390062298666
v2.mp4,6380,255.2,鉦貽,0.7824464037562581
v2.mp4,6385,255.4,蘇菲,0.7816835372933385
v2.mp4,6390,255.6,阿蛋,0.7816451533132349
v2.mp4,6395,255.8,Liu 哥,0.7794611246370526
v2.mp4,6400,256.0,Ariel,0.7749240932182958
v2.mp4,6405,256.2,Stella,0.7880057594239169
v2.mp4,6410,256.4,何佩,0.7910616433158683
v2.mp4,6415,256.6,阿 Yo,0.7851428298791436
v2.mp4,6420,256.8,Zoe,0.7865616034759063
v2.mp4,6425,257.0,阿 Yo,0.7857790093336874
v2.mp4,6430,257.2,Miko,0.7583050539375139
v2.mp4,6435,257.4,Kinki,0.7772271673384168
v2.mp4,6440,257.6,CK,0.7731825027284892
v2.mp4,6445,257.8,Puipui,0.7841719340841475
v2.mp4,6450,258.0,Christine,0.7776836073409062
v2.mp4,6455,258.2,阿蛋,0.7812097407269878
v2.mp4,6460,258.4,Emiko,0.7853748127796082
v2.mp4,6465,258.6,莎莎,0.7731887434687762
v2.mp4,6470,258.8,So Ching,0.7802183185073687
v2.mp4,6475,259.0,Marf,0.7846107943107037
v2.mp4,6480,259.2,CK,0.7698820160913593
v2.mp4,6485,259.4,Jade Chan,0.797764683920758
v2.mp4,6490,259.6,露髀,0.7964181674214387
v2.mp4,6495,259.8,Emi,0.7902249961130143
v2.mp4,6500,260.0,馬欣,0.777276422963336
v2.mp4,6505,260.2,穎蕎,0.7806545607524286
v2.mp4,6510,260.4,So Ching,0.7767546884165949
v2.mp4,6515,260.6,Elka,0.781465093135553
v2.mp4,6520,260.8,嘉嘉,0.7779012114543119
v2.mp4,6525,261.0,CK,0.7806984891773412
v2.mp4,6530,261.2,舒文,0.7844287479338415
v2.mp4,6535,261.4,露髀,0.7782035436283221
v2.mp4,6540,261.6,方方,0.7657970679982695
v2.mp4,6545,261.8,家琪,0.7851129567659351
v2.mp4,6550,262.0,Miko,0.7808343380502445
v2.mp4,6555,262.2,Sica,0.7845885194218026
v2.mp4,6560,262.4,3 妹,0.78234365001052
v2.mp4,6565,262.6,Sica,0.7799815921778405
v2.mp4,6570,262.8,Jolin,0.7854123233151272
v2.mp4,6575,263.0,Jolin,0.7702252058116866
v2.mp4,6580,263.2,Liu 哥,0.7818829911818347
v2.mp4,6585,263.4,Tania,0.7911750599357249
v2.mp4,6590,263.6,Caca,0.7806241454593394
v2.mp4,6595,263.8,阿 bee,0.7882470513515664
v2.mp4,6600,264.0,阿蛋,0.770022016596959
v2.mp4,6605,264.2,Ariel,0.7885701315533359
v2.mp4,6610,264.4,Ashi,0.7846049945679298
v2.mp4,6615,264.6,露髀,0.781267975003636
v2.mp4,6620,264.8,Zoe,0.7925606355752175
v2.mp4,6625,265.0,Jolin,0.7835782408252383
v2.mp4,6630,265.2,鐵鐵,0.7832459244889526
v2.mp4,6635,265.4,Miko,0.7722674063413268
v2.mp4,6640,265.6,嘉嘉,0.7878474891759903
v2.mp4,6645,265.8,Ada 仔,0.7848086324323288
v2.mp4,6650,266.0,穎蕎,0.7856890966897848
v2.mp4,6655,266.2,Miko,0.7873997925933117
v2.mp4,6660,266.4,Liu 哥,0.8005728445608998
v2.mp4,6665,266.6,Karen,0.7781385567857066
v2.mp4,6670,266.8,超酸,0.7825975924663235
v2.mp4,6675,267.0,蘇菲,0.7799648952824701
v2.mp4,6680,267.2,Sam,0.7959015048694729
v2.mp4,6685,267.4,So Ching,0.79214226931456
v2.mp4,6690,267.6,Miko,0.8000936403979703
v2.mp4,6695,267.8,Zoe,0.7868175804137447
v2.mp4,6700,268.0,Ivy So,0.7836055970380413
v2.mp4,6705,268.2,Liu 哥,0.7877956885072172
v2.mp4,6710,268.4,Ace,0.7892882121847643
v2.mp4,6715,268.6,Hannah,0.7904162606543346
v2.mp4,6720,268.8,Candy,0.7848280318241142
v2.mp4,6725,269.0,Ika,0.7711412444470342
v2.mp4,6730,269.2,CK,0.7913140562802403
v2.mp4,6735,269.4,Miko,0.7820861355324054
v2.mp4,6740,269.6,Candy,0.7792897119479684
v2.mp4,6745,269.8,Dru,0.7949602587457991
v2.mp4,6750,270.0,阿 bee,0.7788920221215268
v2.mp4,6755,270.2,Yanis,0.7726356150845679
v2.mp4,6760,270.4,阿 Wing,0.7766412327125819
v2.mp4,6765,270.6,Ace,0.7753013832575456
v2.mp4,6770,270.8,Ariel,0.7718548922472888
v2.mp4,6775,271.0,Tania,0.7793023941767876
v2.mp4,6780,271.2,燒賣,0.7862401570697853
v2.mp4,6785,271.4,Carina,0.7870745874488474
v2.mp4,6790,271.6,Ivy So,0.7753218142922002
v2.mp4,6795,271.8,家琪,0.781790590905179
v2.mp4,6800,272.0,Tania,0.7707320166807502
v2.mp4,6805,272.2,Jolin,0.783333340232999
v2.mp4,6810,272.4,Zoe,0.7770030929538589
v2.mp4,6815,272.6,蘇菲,0.8011516955205406
v2.mp4,6820,272.8,Ace,0.7827998517417344
v2.mp4,6825,273.0,燒賣,0.7705190685293104
v2.mp4,6830,273.2,Christine,0.7897657147045799
v2.mp4,6835,273.4,Vicky,0.7694843137592077
v2.mp4,6840,273.6,燒賣,0.7827502470378229
